codigo_ies,sigla_ies,igc_continuo,igc_faixa
4584,,2.8201189597,3
4586,FNG,2.8736438068,3
4588,APOGEU,2.2922292702,3
4594,FCR,2.3299009607,3
4596,,2.4508342103,3
4597,,2.1733373673,3
4605,,,SC
4610,,2.6534262332,3
4613,FAEMA,2.5322358372,3
4616,,3.0477294382,4
4631,FAAJP,3.0161712374,4
4632,IDEAU,2.7275757753,3
4633,IDEAU,2.7340571277,3
4652,,2.4168901282,3
4655,FSO,2.2929199643,3
4656,,2.4259790448,3
4661,FAPAN,2.2952196346,3
4669,FACULDADE DELTA,2.7309906578,3
4674,FAPAG,2.1436994846,3
4681,,2.3580399911,3
4699,FAN,3.6456138991,4
4700,FNR,2.1283629973,3
4702,UNIBRA,3.9628328268,5
4714,FERA,1.9229194524,2
4722,FIVJ,2.602990261,3
4724,FACIC,2.6832265468,3
4725,FATEGIDIO,2.1320446946,3
4731,,2.492201367,3
4732,FAC SENAC DF,2.0791724045,3
4739,FAPAG,,SC
4742,,2.7312173327,3
4751,FATECIE,2.7631630724,3
4756,USJ,2.4473499712,3
4765,,3.4003535983,4
4766,FUNAC,3.1404267543,4
4773,IBS,2.0407695855,3
4777,FKBH,3.4092972181,4
4780,FACISA,2.1905563912,3
4784,,2.9798953569,4
4785,IFRO,2.6417629137,3
4786,IFTO,2.5367840392,3
4793,FAFIT-FACIC,1.5603797389,2
4810,AMF,2.9929387419,4
4821,FACIGE,2.126859214,3
4823,FECET,2.4061020069,3
4826,,2.2377144764,3
4836,INEC,1.714373285,2
4846,VÉRTICE,1.8839871359,2
4847,,3.990350845,5
4849,UNITPAC,2.7514023187,3
4858,ESSA,1.7928823181,2
4863,,2.504613915,3
4865,,2.1776957297,3
4867,,2.3304469143,3
4873,ETEP,2.0452299765,3
4878,,2.4218276228,3
4889,,2.1211961782,3
4901,FASIPE,2.5481827027,3
4902,,3.87625717,4
4910,FATRA,1.6915864206,2
4915,ESTÁCIO CASTANHAL,2.5092063188,3
4917,,1.1887745865,2
4922,,3.068484176,4
4925,UFABC,4.0032949497,5
4926,FATECPG,2.3065354792,3
4938,,3.553568037,4
4943,,3.889118065,4
4945,INTA,2.3155992191,3
4950,,1.4586853389,2
4959,,2.2890425566,3
4962,UNIFEMM,2.7856864515,3
4964,UniFacema,2.804281562,3
4969,ITOP,2.5216543892,3
4983,BILAC,1.4204799184,2
4992,FTC SERTÃO CENTRAL,2.7166716606,3
4995,EDUCA+,2.0257309907,3
5013,UEZO,3.1873618964,4
5016,FAETERJ R DE JANEIRO,3.102054726,4
5017,FAETERJ PETRÓPOLIS,2.355923935,3
5018,ISEPAM,2.006753032,3
5020,FAETERJ S ANT. PÁDUA,2.064735324,3
5021,FAETERJ ITAPERUNA,2.540408347,3
5023,FAINTER,2.629570194,3
5036,IF Catarinense,3.1265508935,4
5038,FACIMAB,1.4308073859,2
5044,FDG,2.12572213,3
5045,,1.8607030526,2
5046,,1.345128586,2
5048,,4.145811552,5
5051,FAETERJ BJ ITABAPOAN,2.220035104,3
5052,FAETERJ TRÊS RIOS,2.705911366,3
5053,FAETERJ PARACAMBI,2.5834537641,3
5066,,2.513561839,3
5077,UERR,2.6035160423,3
5105,,2.3569810068,3
5107,,2.7843575061,3
5124,,2.700405056,3
5131,SENAC,1.9102752329,2
5133,,1.6426156501,2
5186,,3.0594996422,4
5215,,3.4135330569,4
5216,,2.1730580727,3
5217,FIP,2.495307838,3
5228,FRM,1.6755093529,2
5242,UNEAL,2.244959934,3
5276,DOCTUM,2.973195805,4
5277,,2.6433511449,3
5285,FACCAT,3.0989325401,4
5288,,2.5774916864,3
5290,,2.0943287427,3
5303,,1.9252433143,2
5312,UNIFAAT,2.9507370212,4
5313,FUC,3.177228006,4
5314,DOCTUM,3.1045613396,4
5315,FUI,2.8075290713,3
5316,FUL,3.3003482915,4
5317,FAPA,2.6734712307,3
5318,FGG,1.551847919,2
5322,UNIPAMPA,3.2228942409,4
5362,,2.4229288443,3
5369,ASMEC,2.5165944932,3
5370,UNIDOCTUM,2.8999330882,3
5387,FIT,2.594065901,3
5394,FENORD,3.040368449,4
5403,Uniopet,2.6305851931,3
5439,UNICEPLAC,2.5286608069,3
5451,,2.4072208375,3
5473,FACITE,1.9454197043,3
5511,,3.0368607218,4
5518,FG,2.2955847156,3
5520,FACES,2.8001638542,3
5544,FAPAC,2.2576202646,3
5550,,2.036447862,3
5555,,2.2312546004,3
5591,FICA,1.4194772868,2
5592,FUNORTE,2.9878491133,4
5593,FAH/UNASP-HT,2.90727171,3
5599,LIBERTAS,2.7612453352,3
5600,SJT,2.6140475283,3
5627,FATEC,2.4654910785,3
5633,,2.4903372724,3
5663,,1.6804731553,2
5664,FACISA,2.4633717122,3
5668,,2.3824694292,3
5669,,1.9203775046,2
5670,UNIVAR,2.7655269072,3
5671,,2.0471071421,3
5701,UEAP,1.9542394395,3
5706,FMP,2.8983563049,3
10058,,2.0212181503,3
10071,ITEPAFACULDADES,2.806733523,3
10116,FATEC SENAI MT,2.4210619201,3
10323,BANDTEC,2.4646924923,3
10349,IPPEO,1.2596492032,2
10385,ITESP,3.508096497,4
10588,,2.648904944,3
10685,MULTIVIX SÃO MATEUS,4.1603232384,5
10836,FAC-UNILAGOS,3.4974177789,4
11007,FACEOPAR,,SC
11289,ESNS-SP,3.592195933,4
11308,FACSUMARÉ,1.9977379135,3
11428,FAC FUNAM,2.7623563666,3
11429,FASURGS,2.7776639905,3
11544,FAMA,2.3804643541,3
11563,,3.2592636352,4
11586,,2.1018537796,3
11593,,2.0101947904,3
11604,,2.7902548542,3
11645,FAEV,2.8634559161,3
11750,-,2.1297242789,3
11807,IED SP,2.4995452469,3
11818,Inspirar,2.8089427548,3
11841,FACEP,1.8562623364,2
11860,INAPÓS,4.2807098628,5
11895,,2.0630234156,3
11951,FASBE,1.8112254423,2
12189,FAP,2.399919532,3
12247,EDAP,3.2627212198,4
12268,FACO,0.749787368,1
12338,FACSALLE,2.558068979,3
12430,FAMESC-BJI,2.2490422156,3
12522,FAMOESP,2.6338033481,3
12523,,2.1130510861,3
12547,FACITEN,1.2101418638,2
12620,FACSETE,3.7503440512,4
12661,,3.950016185,5
12723,FINACI,2.9611386567,4
12735,FACX,1.7592663893,2
12748,FETAC,1.5184757259,2
12749,FAPEC,2.5497274876,3
12754,FCC,3.977817418,5
12758,FAEC-PVH,2.038821788,3
12766,,2.3216246263,3
12772,FTS,2.554910616,3
12784,FTEC Novo Hamburgo,3.1254044926,4
12791,,2.2229373041,3
12847,FEFB,2.1698628742,3
12869,FJP,1.0567221861,2
12916,IPOG,3.0712826637,4
12922,FATEC/BA,2.013309616,3
12923,,2.2151540716,3
12928,,2.338153669,3
12946,FAMAT,3.2387004795,4
13014,FATEO,2.881950434,3
13034,FASES,1.7860215561,2
13106,FATEC FLF,2.0741658687,3
13133,,1.8859830444,2
13238,IBEC,1.444136265,2
13300,ADJETIVO-CETEP,1.7633198416,2
13359,IDEAU,2.8121381345,3
13417,FPO,2.4527346409,3
13476,FASBAM,2.311459006,3
13481,FRB-GV,2.9473569771,4
13484,FAEV,2.7697214156,3
13486,Factum,2.497822405,3
13488,,1.6323288905,2
13527,FCN,2.3379275515,3
13538,,1.850509352,2
13620,,2.7810066067,3
13625,FATENP,2.4457524257,3
13631,CENSUPEG,1.5110828026,2
13643,FEICS,2.2352403645,3
13648,FACSM,2.440981193,3
13657,,2.9176309133,3
13663,FISBE,2.135672016,3
13666,FDCON,1.772285831,2
13684,PIT Contagem,2.2420663407,3
13695,EMAp-FGV,4.1609578389,5
13716,GAP,2.8748135895,3
13717,FVA,1.5155823898,2
13728,,2.2881232782,3
13743,PIT GV,1.821736936,2
13749,Facear,2.9794790438,4
13775,FAITEC,2.365737639,3
13782,FSC,1.595583052,2
13783,ESTÁCIO FEIRA DE SAN,2.2493954939,3
13784,FAPLAC,1.917820999,2
13792,FANORTE CACOAL,1.8364351845,2
13796,,2.1670375125,3
13809,FASASETE,2.3877583649,3
13811,,2.349473067,3
13812,ESAB,2.6914144064,3
13828,FIBH,2.3973932283,3
13832,FASF,2.4462022808,3
13865,FASEG,,SC
13873,FINOM,2.1041439298,3
13883,FAMUR,3.0919415123,4
13889,,2.009861187,3
13897,Laboro,2.2399855989,3
13938,FAMAR,2.006369542,3
13944,FAN,1.91210007,2
13982,,2.650245737,3
14002,FG,2.6783833533,3
14028,UNA,3.4108890879,4
14029,,1.8633647453,2
14069,FAPS,2.6807224095,3
14097,Refidim,2.594546356,3
14115,,3.0773019268,4
14132,FAPACI,1.263090323,2
14133,FAPAC LAMBARI,1.9273713877,2
14147,,2.5304881553,3
14148,FAPAM,2.826874098,3
14151,,2.206627899,3
14156,,2.468372876,3
14157,FEESU,2.055694844,3
14158,,2.661400471,3
14161,FUNIC,1.8838847999,2
14162,FAPAC - GV,2.4801684021,3
14165,FATEP,3.2431788936,4
14204,FUNEES Arcos,1.654170281,2
14242,FUNIT,2.7686935015,3
14243,,2.538680887,3
14246,,2.6249037242,3
14248,,1.847172444,2
14288,FACASC,2.970993023,4
14297,,2.2608674558,3
14313,NF,1.896531336,2
14321,,2.6938776536,3
14342,FACREDENTOR,3.1411561944,4
14367,FACULDADE EFICAZ,2.493069398,3
14401,FAMO,1.9003910961,2
14403,CESUMAR,3.1988366584,4
14408,IFB,2.8872191773,3
14429,,2.3218689153,3
14509,IFBAIANO,2.8255840967,3
14622,FISE,2.8155226975,3
14715,FACPIAGET,2.7804866483,3
14717,,2.6433340846,3
14724,IFPR,2.9277760532,3
14727,FAP,1.6597768188,2
14784,,2.382012332,3
14858,FFRAMO,2.307757612,3
14869,,2.5995038488,3
14882,FACHORIZONTE,2.1738272709,3
14890,FPG,2.5066592367,3
14892,FCSB,3.3931529275,4
14901,FIC,1.7923792481,2
14927,FASG,2.1910757844,3
14947,FACIT,1.9548420436,3
14951,FEITEP,3.5639486628,4
14961,FATESA,2.1934138039,3
14969,FATESA,2.8677066563,3
14975,FANEB,2.7925193157,3
14996,FGN,3.3995941767,4
15001,UNILA,3.5698627496,4
15015,UENP,2.9790086387,4
15032,UNIARP,3.0220463777,4
15059,UFOPA,2.965590173,4
15121,UFFS,3.3524982101,4
15133,FAJAR,2.939234992,3
15135,,2.346843128,3
15173,FEJA,2.9745284542,4
15236,AMTEC,2.080810059,3
15272,FATESP,2.299533359,3
15280,FABEX,2.101852645,3
15351,,1.643992788,2
15357,,2.4438190753,3
15382,AJES,2.18288895,3
15401,FIPECAFI,4.025509133,5
15410,FACHUSST,2.945521661,4
15433,FACC-MT,2.7695906441,3
15450,FUNIP,1.984701866,3
15451,FADIPA,2.802190684,3
15452,UNA,3.208215458,4
15453,,1.9959759446,3
15467,,2.8687316721,3
15468,,2.2849966291,3
15497,UNILAB,3.3243486267,4
15504,FAI,2.2442725924,3
15507,IFAC,2.2108272184,3
15508,CEUPI,2.5309695661,3
15520,IFMS,2.6883844934,3
15521,CATÓLICA-SJC,2.666396538,3
15522,IFAP,2.328300919,3
15562,FBC,2.496297335,3
15576,FATEC-MC,2.7956923861,3
15581,FATECSJCAMPOS,2.7509399144,3
15639,Fatec Itaqua,2.7975176903,3
15669,FACEG,2.5990918824,3
15680,,2.8933579736,3
15682,Fatec Piracicaba,3.08562671,4
15688,FATEC ZONASUL,2.7643993601,3
15689,FATEC,2.929062095,3
15693,Fatec - Itapetininga,2.5323004301,3
15695,Fatec Itu,2.4986020962,3
15696,FATEC SERTÃOZINHO,2.877767511,3
15697,FATEC Araçatuba,2.398551378,3
15708,FATEC Franca,2.9691110166,4
15709,Fatec Osasco,2.3333462301,3
15714,FATECMM,2.898277109,3
15715,FATEC LINS,2.930136068,3
15745,FATEC SCS,2.538113295,3
15746,FATECIPI,2.5687319948,3
15752,FATEC GR,3.185359981,4
15757,Fatec Barueri,2.8381298336,3
15769,Fatec Jales,3.2568358922,4
15777,FSP,3.0454564068,4
15793,Fatec SS,2.690936061,3
15803,FATEC TATUÍ,2.9030783188,3
15839,,2.2749133875,3
15859,FACAP,2.3111350201,3
15873,UNEITAQUÁ,2.2878153582,3
15894,SOBRESP,2.929750813,3
15922,,2.4196740446,3
15980,FG,,SC
16194,FGT,2.864766521,3
16245,FAENE,,SC
16395,FATEC,2.2470805107,3
16410,FATEC Catanduva,3.2749964029,4
16525,FDC,2.821664288,3
16628,FANASPS,2.488693087,3
16759,FABIC,2.0090492729,3
16782,FAMAQUI,2.2545644329,3
16864,FCI,3.442136964,4
16894,ISL,3.202558564,4
16898,FAM,2.148923952,3
16914,,2.7473462187,3
16934,Melies,3.199958148,4
16943,,2.251504834,3
17014,CSEJCDA,1.866131376,2
17115,FTM,2.6584946101,3
17116,FCG,2.30454478,3
17118,AJES,2.2770280455,3
17138,Católica em Joinvile,3.1170545079,4
17200,FBT,3.608169894,4
17224,CESMAC Sertão,2.1191403742,3
17226,CESMAC Agreste,2.313247541,3
17277,Senac Criciúma,1.580066224,2
17284,,2.4926324747,3
17288,FATEBE,3.46725298,4
17322,FAIARA,1.687678812,2
17326,,2.2006210008,3
17355,FECS,3.5062257675,4
17400,FAMED,1.0634906415,2
17403,FAS,3.9858017319,5
17420,FAC-CESUMAR,3.236602344,4
17433,FASAVIC,2.1876676129,3
17563,FCOESP,2.951219662,4
17587,FH,2.601795204,3
17590,ISAE,2.243835276,3
17593,FDB,2.600146406,3
17628,FMB,2.643477379,3
17632,FAC-CESUMAR,3.1061607477,4
17662,FG,3.5028588053,4
17738,FACESGRANRIO,3.6943616421,4
17775,FACISST,1.60403361,2
17777,,1.879746276,2
17816,,2.599047202,3
17854,FECAF,2.8610811001,3
17928,,2.7289103371,3
18010,ESTÁCIO CUIABÁ,2.1251494293,3
18023,,3.4162241994,4
18025,FACESC,0.9263111146,1
18036,PASSO 1,1.487581254,2
18049,FATEC TAUBATÉ,1.347796626,2
18051,FACINE,2.649446396,3
18065,CFQ,2.1631074638,3
18067,CFTQ,1.7883005808,2
18077,,2.6442096364,3
18114,FFMT,1.8191621419,2
18147,INTEGRADA,3.56102027,4
18148,FCC,2.2390753904,3
18165,UNIVESP,2.3793845669,3
18201,SENAC Palhoça,2.3201969687,3
18210,,,SC
18253,FAVALE,1.8604695496,2
18288,FLAM,2.535952745,3
18440,UNIFESSPA,2.988914465,4
18454,Unaset,,SC
18492,UNESPAR,2.7484180664,3
18506,UFOB,3.2782401642,4
18623,FESCEMP,2.7689682506,3
18636,FARESI,2.3508024241,3
18637,ImesMercosur,1.659424426,2
18759,UFCA,3.1898439408,4
18812,UFSB,4.1231390237,5
18817,FATEC-SR,2.429408729,3
18874,,1.6350844492,2
19252,FATAC,0.910698626,1
19337,,3.2904839832,4
19500,FATEC São Carlo,2.345522793,3
19501,FATEC SEBRAE,3.334619858,4
19512,IMEPAC,3.3002689296,4
19578,FATEC COTIA,2.536173825,3
19588,FAETERJ CAXIAS,2.474084951,3
19739,FATEC CAMPINAS,3.290880435,4
19861,FASP,1.817743775,2
19862,FATEC Bebedouro,2.83566027,3
19863,FATEC Assis,2.525471349,3
20478,FATEC-SPB,2.512685547,3
22015,FAMA,2.292900064,3
23410,UEMASUL,1.5446138547,2
